sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,color,size,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
IKSTS01395TQ14,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch","ADAIA II KIDS TURQUOISE KIDS'S EU 14",,,0.600000,2,"Taxable Goods","Not Visible Individually",9.990000,7.990000,24/6/22,28/11/25,adaia-ii-kids-turquoise-kids-s-eu-14,,,,,ADAIAII-KIDS-TURQUOISE-1,,ADAIAII-KIDS-TURQUOISE-1,,,,,"29/8/19 19:47","14/11/22 2:02",,,,,,,,,,,,,,,,Turquoise,"EU 14","activity=Activewear,color=Turquoise,dfw_price=9.990000,ean=8434076494616,fabrics=AWPS|COOLSPEED|DRY,gender=Girls,has_special_price=Yes,in_html_sitemap=Yes,in_xml_sitemap=Yes,mainseason=All Seasons,model=ADAIA II KIDS,real_colours=TURQUOISE,size=EU 14",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKSTS01395TQ14,en,Default,simple,,,"nest t-shirt ii kids i turquoise adaia","<ul><li> Short-sleeved t-shirt. </li><li> Woven with technology and hydrospeed: lightweight, breathable and drying r & ""i ask. </li><li> Body steam goes through tissue. </li><li> Flat seams to avoid friction. </li></ul>","<p> Short sleeve t-shirt ni? A ADAIA ii </p>",,,,,,,,,nest-t-shirt-ii-kids-i-turquoise-adaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395TQ14,es,Default,simple,,,"CAMISETA NIÑO TURQUESA ADAIA II KIDS EU 14","<ul>
<li>Camiseta t&eacute;cnica de manga corta.</li>
<li>Tejido con tecnolog&iacute;a DRY e Hydrospeed: ligero, transpirable y de secado r&aacute;pido.</li>
<li>El vapor corporal pasa a trav&eacute;s del tejido.</li>
<li>Costuras planas para evitar los roces.</li>
</ul>","<p>Camiseta manga corta ni?a Adaia II</p>",,,,,,,,,camiseta-ni-o-turquesa-adaia-ii-kids-eu-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395TQ14,fr,Default,simple,,,"t-shirt nest ii kids i turquoise adaia","<ul><li> T-shirt à manches courtes. </li><li> Tissé avec la technologie et hydrospeed: léger, respirant et séchoir r & ""je demande. </li><li> La vapeur corporelle passe par le tissu. </li><li> Coutures plates pour éviter les frictions. </li></ul>","<p> T-shirt à manches courtes ni? A ADAIA ii </p>",,,,,,,,,t-shirt-nest-ii-kids-i-turquoise-adaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395TQ14,it,Default,simple,,,"t-shirt nest ii bambini i turquoise adaia","<ul ><li> T-shirt a maniche corte. </li><li> Tessuto con tecnologia e idrospeed: leggero, traspirante e asciugatura r & ""chiedo. </li><li> Il vapore del corpo passa attraverso il tessuto. </li><li> Cuciture piatte per evitare l'attrito. </li></ul>","<p> T-shirt manica corta ni? A ADAIA ii </p>",,,,,,,,,t-shirt-nest-ii-bambini-i-turquoise-adaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395TQ14,ch,Default,simple,,,,,,,,,,10.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=10.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395TQ12,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch","ADAIA II KIDS TURQUOISE KIDS'S EU 12",,,0.600000,2,"Taxable Goods","Not Visible Individually",9.990000,7.990000,24/6/22,28/11/25,adaia-ii-kids-turquoise-kids-s-eu-12,,,,,ADAIAII-KIDS-TURQUOISE-1,,ADAIAII-KIDS-TURQUOISE-1,,,,,"29/8/19 19:47","14/11/22 2:02",,,,,,,,,,,,,,,,Turquoise,"EU 12","activity=Activewear,color=Turquoise,dfw_price=9.990000,ean=8434076494609,fabrics=AWPS|COOLSPEED|DRY,gender=Girls,has_special_price=Yes,in_html_sitemap=Yes,in_xml_sitemap=Yes,mainseason=All Seasons,model=ADAIA II KIDS,real_colours=TURQUOISE,size=EU 12",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKSTS01395TQ12,en,Default,simple,,,"nest t-shirt ii kids i turquoise adaia","<ul><li> Short-sleeved t-shirt. </li><li> Woven with technology and hydrospeed: lightweight, breathable and drying r & ""i ask. </li><li> Body steam goes through tissue. </li><li> Flat seams to avoid friction. </li></ul>","<p> Short sleeve t-shirt ni? A ADAIA ii </p>",,,,,,,,,nest-t-shirt-ii-kids-i-turquoise-adaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395TQ12,es,Default,simple,,,"CAMISETA NIÑO TURQUESA ADAIA II KIDS EU 12","<ul>
<li>Camiseta t&eacute;cnica de manga corta.</li>
<li>Tejido con tecnolog&iacute;a DRY e Hydrospeed: ligero, transpirable y de secado r&aacute;pido.</li>
<li>El vapor corporal pasa a trav&eacute;s del tejido.</li>
<li>Costuras planas para evitar los roces.</li>
</ul>","<p>Camiseta manga corta ni?a Adaia II</p>",,,,,,,,,camiseta-ni-o-turquesa-adaia-ii-kids-eu-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395TQ12,fr,Default,simple,,,"t-shirt nest ii kids i turquoise adaia","<ul><li> T-shirt à manches courtes. </li><li> Tissé avec la technologie et hydrospeed: léger, respirant et séchoir r & ""je demande. </li><li> La vapeur corporelle passe par le tissu. </li><li> Coutures plates pour éviter les frictions. </li></ul>","<p> T-shirt à manches courtes ni? A ADAIA ii </p>",,,,,,,,,t-shirt-nest-ii-kids-i-turquoise-adaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395TQ12,it,Default,simple,,,"t-shirt nest ii bambini i turquoise adaia","<ul ><li> T-shirt a maniche corte. </li><li> Tessuto con tecnologia e idrospeed: leggero, traspirante e asciugatura r & ""chiedo. </li><li> Il vapore del corpo passa attraverso il tessuto. </li><li> Cuciture piatte per evitare l'attrito. </li></ul>","<p> T-shirt manica corta ni? A ADAIA ii </p>",,,,,,,,,t-shirt-nest-ii-bambini-i-turquoise-adaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395TQ12,ch,Default,simple,,,,,,,,,,10.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=10.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395TQ10,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch","ADAIA II KIDS TURQUOISE KIDS'S EU 10",,,0.600000,2,"Taxable Goods","Not Visible Individually",9.990000,7.990000,24/6/22,28/11/25,adaia-ii-kids-turquoise-kids-s-eu-10,,,,,ADAIAII-KIDS-TURQUOISE-1,,ADAIAII-KIDS-TURQUOISE-1,,,,,"29/8/19 19:47","14/11/22 2:02",,,,,,,,,,,,,,,,Turquoise,"EU 10","activity=Activewear,color=Turquoise,dfw_price=9.990000,ean=8434076494593,fabrics=AWPS|COOLSPEED|DRY,gender=Girls,has_special_price=Yes,in_html_sitemap=Yes,in_xml_sitemap=Yes,mainseason=All Seasons,model=ADAIA II KIDS,real_colours=TURQUOISE,size=EU 10",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKSTS01395TQ10,en,Default,simple,,,"nest t-shirt ii kids i turquoise adaia","<ul><li> Short-sleeved t-shirt. </li><li> Woven with technology and hydrospeed: lightweight, breathable and drying r & ""i ask. </li><li> Body steam goes through tissue. </li><li> Flat seams to avoid friction. </li></ul>","<p> Short sleeve t-shirt ni? A ADAIA ii </p>",,,,,,,,,nest-t-shirt-ii-kids-i-turquoise-adaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395TQ10,es,Default,simple,,,"CAMISETA NIÑO TURQUESA ADAIA II KIDS EU 10","<ul>
<li>Camiseta t&eacute;cnica de manga corta.</li>
<li>Tejido con tecnolog&iacute;a DRY e Hydrospeed: ligero, transpirable y de secado r&aacute;pido.</li>
<li>El vapor corporal pasa a trav&eacute;s del tejido.</li>
<li>Costuras planas para evitar los roces.</li>
</ul>","<p>Camiseta manga corta ni?a Adaia II</p>",,,,,,,,,camiseta-ni-o-turquesa-adaia-ii-kids-eu-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395TQ10,fr,Default,simple,,,"t-shirt nest ii kids i turquoise adaia","<ul><li> T-shirt à manches courtes. </li><li> Tissé avec la technologie et hydrospeed: léger, respirant et séchoir r & ""je demande. </li><li> La vapeur corporelle passe par le tissu. </li><li> Coutures plates pour éviter les frictions. </li></ul>","<p> T-shirt à manches courtes ni? A ADAIA ii </p>",,,,,,,,,t-shirt-nest-ii-kids-i-turquoise-adaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395TQ10,it,Default,simple,,,"t-shirt nest ii bambini i turquoise adaia","<ul ><li> T-shirt a maniche corte. </li><li> Tessuto con tecnologia e idrospeed: leggero, traspirante e asciugatura r & ""chiedo. </li><li> Il vapore del corpo passa attraverso il tessuto. </li><li> Cuciture piatte per evitare l'attrito. </li></ul>","<p> T-shirt manica corta ni? A ADAIA ii </p>",,,,,,,,,t-shirt-nest-ii-bambini-i-turquoise-adaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395TQ10,ch,Default,simple,,,,,,,,,,10.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=10.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395TQ,,Default,configurable,"Default Category/KIDS,Default Category/KIDS/GIRLS,Default Category/KIDS/GIRLS/Midlayer & T-shirts,Default Category,Default Category/OUTLET,Default Category/OUTLET/KIDS,Default Category/OUTLET/KIDS/MIDLAYER & T-SHIRTS","base,izas_website,fr,it,uk,en_us,ch","ADAIA II KIDS SHORT SLEEVE T-SHIRT TURQUOISE","Short-sleeved technical shirt.
Fabric with DRY and Hydrospeed technology:
lightweight, breathable and quick-drying.
Body steam passes through the fabric.
Flat seams to prevent rubbing.","Short-sleeved technical shirt. 100% Polyester.",0.600000,2,"Taxable Goods","Catalog, Search",9.990000,7.990000,24/6/22,28/11/25,adaia-ii-kids-short-sleeve-t-shirt-turquoise,"Turquoise T-shirt Kids ADAIA II KIDS | IZAS",,"Discover our Adaia Ii Kids Short Sleeve T-Shirt Turquoise ✓ Izas official shop ✓ High-end outdoor clothing and accessories ✓ Mountain sports, trekking and Lifestyle ✓ Free shipping from 49.99€",/i/k/iksts01395tq-1.jpg,ADAIAII-KIDS-TURQUOISE-1,/i/k/iksts01395tq-1.jpg,ADAIAII-KIDS-TURQUOISE-1,/i/k/iksts01395tq-1.jpg,ADAIAII-KIDS-TURQUOISE-1,,,"29/8/19 19:47","14/11/22 2:02",,,"Block after Info Column",,,,No,,,,,,,"Use config",,Turquoise,,"activity=Activewear|Trekking,amtoolkit_robots=0,collections=AW19,color=Turquoise,dfw_price=9.990000,ean=8434076494593,fabrics=AWPS|COOLSPEED|DRY,gender=Girls,googleshopping_category=Apparel & Accessories > Clothing > Shirts & Tops,googleshopping_exclude=No,has_special_price=Yes,ignore_datafeedwatch=No,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_imported=0,mainseason=All Seasons,materials=100 % Poliéster,model=ADAIA II KIDS,producttype=T-shirt,product_rma=No,real_colours=TURQUOISE,reset_cache_image=No,stripe_sub_enabled=No,stripe_sub_interval=Months,technology=HydroSpeed,wesupply_estimation_display=Yes",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,0,1,1.0000,1,0,0,0,IKSTS01395PF,0,,,,,"/i/k/iksts01395tq-1.jpg,/i/k/iksts01395tq-2.jpg",",",,,,,,,,,,,"sku=IKSTS01395TQ6,size=EU 6|sku=IKSTS01395TQ8,size=EU 8|sku=IKSTS01395TQ10,size=EU 10|sku=IKSTS01395TQ12,size=EU 12|sku=IKSTS01395TQ14,size=EU 14",size=size
IKSTS01395TQ,en,Default,configurable,,,"nest t-shirt ii kids i turquoise adaia","<ul><li> Short-sleeved t-shirt. </li><li> Woven with technology and hydrospeed: lightweight, breathable and drying r & ""i ask. </li><li> Body steam goes through tissue. </li><li> Flat seams to avoid friction. </li></ul>","<p> Short sleeve t-shirt ni? A ADAIA ii </p>",,1,,,,9.990000,1/3/22,31/12/22,nest-t-shirt-ii-kids-i-turquoise-adaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395TQ,es,Default,configurable,,,"CAMISETA NIÑO TURQUESA ADAIA II KIDS","La camiseta técnica de manga corta Adaia II está confeccionada con un tejido de secado rápido, ligero y transpirable con tecnología DRY e Hydrospeed. Esto la convierte en la compañera ideal para la práctica de cualquier actividad física. Permite que el vapor corporal pase a través del tejido. Además, su diseño con costuras planas evita los roces aportando mayor comodidad.","La camiseta de manga corta Adaia II es ideal para que los niños practiquen cualquier actividad física. Su tejido con tecnología DRY e Hydrospeed hace que se mantengan siempre secos.",,1,,,,9.990000,1/3/22,31/12/22,camiseta-ni-o-turquesa-adaia-ii-kids,"Camiseta Niño Turquesa Adaia Ii Kids | Izas",,"Camiseta Niño Turquesa Adaia Ii Kids ✓ Tienda Oficial Izas ✓ Ropa y accesorios de alta gama para el exterior ✓ Deporte de montaña, trekking y Lifestyle ✓ Envío a España gratis a partir de 29.99€",,,,,,,,,,,,,,,,,,,,,,,,,,,,"characteristics=Camiseta técnica de manga corta.
Tejido con tecnología DRY e Hydrospeed:
ligero, transpirable y de secado rápido.
El vapor corporal pasa a través del tejido.
Costuras planas para evitar los roces.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395TQ,fr,Default,configurable,,,"t-shirt nest ii kids i turquoise adaia","<ul><li> T-shirt à manches courtes. </li><li> Tissé avec la technologie et hydrospeed: léger, respirant et séchoir r & ""je demande. </li><li> La vapeur corporelle passe par le tissu. </li><li> Coutures plates pour éviter les frictions. </li></ul>","<p> T-shirt à manches courtes ni? A ADAIA ii </p>",,1,,,,9.990000,1/3/22,31/12/22,t-shirt-nest-ii-kids-i-turquoise-adaia,"T-shirt Turquoise Enfant ADAIA II KIDS | IZAS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395TQ,it,Default,configurable,,,"t-shirt nest ii bambini i turquoise adaia","<ul ><li> T-shirt a maniche corte. </li><li> Tessuto con tecnologia e idrospeed: leggero, traspirante e asciugatura r & ""chiedo. </li><li> Il vapore del corpo passa attraverso il tessuto. </li><li> Cuciture piatte per evitare l'attrito. </li></ul>","<p> T-shirt manica corta ni? A ADAIA ii </p>",,1,,,,9.990000,1/3/22,31/12/22,t-shirt-nest-ii-bambini-i-turquoise-adaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395TQ,ch,Default,configurable,,,,,,,,,,10.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=10.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395PP8,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch","ADAIA II KIDS PURPLE KIDS'S EU 8",,,0.600000,2,"Taxable Goods","Not Visible Individually",9.990000,7.990000,24/6/22,28/11/25,adaia-ii-kids-purple-kids-s-eu-8,,,,,,,,,,,,"29/8/19 19:47","14/11/22 2:02",,,,,,,,,,,,,,,,Purple,"EU 8","activity=Activewear,color=Purple,dfw_price=9.990000,ean=8434076494586,fabrics=AWPS|COOLSPEED|DRY,gender=Girls,has_special_price=Yes,in_html_sitemap=Yes,in_xml_sitemap=Yes,mainseason=All Seasons,model=ADAIA II KIDS,real_colours=PURPLE,size=EU 8",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKSTS01395PP8,en,Default,simple,,,"nest t-shirt ii kids i turquoise adaia","<ul><li> Short-sleeved t-shirt. </li><li> Woven with technology and hydrospeed: lightweight, breathable and drying r & ""i ask. </li><li> Body steam goes through tissue. </li><li> Flat seams to avoid friction. </li></ul>","<p> Short sleeve t-shirt ni? A ADAIA ii </p>",,,,,,,,,nest-t-shirt-ii-kids-i-turquoise-adaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395PP8,es,Default,simple,,,"CAMISETA NIÑO MORADO ADAIA II KIDS EU 8","<ul>
<li>Camiseta t&eacute;cnica de manga corta.</li>
<li>Tejido con tecnolog&iacute;a DRY e Hydrospeed: ligero, transpirable y de secado r&aacute;pido.</li>
<li>El vapor corporal pasa a trav&eacute;s del tejido.</li>
<li>Costuras planas para evitar los roces.</li>
</ul>","<p>Camiseta manga corta ni?a Adaia II</p>",,,,,,,,,camiseta-ni-o-morado-adaia-ii-kids-eu-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395PP8,fr,Default,simple,,,"t-shirt nest ii kids i turquoise adaia","<ul><li> T-shirt à manches courtes. </li><li> Tissé avec la technologie et hydrospeed: léger, respirant et séchoir r & ""je demande. </li><li> La vapeur corporelle passe par le tissu. </li><li> Coutures plates pour éviter les frictions. </li></ul>","<p> T-shirt à manches courtes ni? A ADAIA ii </p>",,,,,,,,,t-shirt-nest-ii-kids-i-turquoise-adaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395PP8,it,Default,simple,,,"t-shirt nest ii bambini i turquoise adaia","<ul ><li> T-shirt a maniche corte. </li><li> Tessuto con tecnologia e idrospeed: leggero, traspirante e asciugatura r & ""chiedo. </li><li> Il vapore del corpo passa attraverso il tessuto. </li><li> Cuciture piatte per evitare l'attrito. </li></ul>","<p> T-shirt manica corta ni? A ADAIA ii </p>",,,,,,,,,t-shirt-nest-ii-bambini-i-turquoise-adaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395PP8,ch,Default,simple,,,,,,,,,,10.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=10.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395PP6,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch","ADAIA II KIDS PURPLE KIDS'S EU 6",,,0.600000,2,"Taxable Goods","Not Visible Individually",9.990000,7.990000,24/6/22,28/11/25,adaia-ii-kids-purple-kids-s-eu-6,,,,,,,,,,,,"29/8/19 19:47","14/11/22 2:02",,,,,,,,,,,,,,,,Purple,"EU 6","activity=Activewear,color=Purple,dfw_price=9.990000,ean=8434076494579,fabrics=AWPS|COOLSPEED|DRY,gender=Girls,has_special_price=Yes,in_html_sitemap=Yes,in_xml_sitemap=Yes,mainseason=All Seasons,model=ADAIA II KIDS,real_colours=PURPLE,size=EU 6",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKSTS01395PP6,en,Default,simple,,,"nest t-shirt ii kids i turquoise adaia","<ul><li> Short-sleeved t-shirt. </li><li> Woven with technology and hydrospeed: lightweight, breathable and drying r & ""i ask. </li><li> Body steam goes through tissue. </li><li> Flat seams to avoid friction. </li></ul>","<p> Short sleeve t-shirt ni? A ADAIA ii </p>",,,,,,,,,nest-t-shirt-ii-kids-i-turquoise-adaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395PP6,es,Default,simple,,,"CAMISETA NIÑO MORADO ADAIA II KIDS EU 6","<ul>
<li>Camiseta t&eacute;cnica de manga corta.</li>
<li>Tejido con tecnolog&iacute;a DRY e Hydrospeed: ligero, transpirable y de secado r&aacute;pido.</li>
<li>El vapor corporal pasa a trav&eacute;s del tejido.</li>
<li>Costuras planas para evitar los roces.</li>
</ul>","<p>Camiseta manga corta ni?a Adaia II</p>",,,,,,,,,camiseta-ni-o-morado-adaia-ii-kids-eu-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395PP6,fr,Default,simple,,,"t-shirt nest ii kids i turquoise adaia","<ul><li> T-shirt à manches courtes. </li><li> Tissé avec la technologie et hydrospeed: léger, respirant et séchoir r & ""je demande. </li><li> La vapeur corporelle passe par le tissu. </li><li> Coutures plates pour éviter les frictions. </li></ul>","<p> T-shirt à manches courtes ni? A ADAIA ii </p>",,,,,,,,,t-shirt-nest-ii-kids-i-turquoise-adaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395PP6,it,Default,simple,,,"t-shirt nest ii bambini i turquoise adaia","<ul ><li> T-shirt a maniche corte. </li><li> Tessuto con tecnologia e idrospeed: leggero, traspirante e asciugatura r & ""chiedo. </li><li> Il vapore del corpo passa attraverso il tessuto. </li><li> Cuciture piatte per evitare l'attrito. </li></ul>","<p> T-shirt manica corta ni? A ADAIA ii </p>",,,,,,,,,t-shirt-nest-ii-bambini-i-turquoise-adaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395PP6,ch,Default,simple,,,,,,,,,,10.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=10.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395PP14,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch","ADAIA II KIDS PURPLE KIDS'S EU 14",,,0.600000,2,"Taxable Goods","Not Visible Individually",9.990000,7.990000,24/6/22,28/11/25,adaia-ii-kids-purple-kids-s-eu-14,,,,,,,,,,,,"29/8/19 19:47","14/11/22 2:02",,,,,,,,,,,,,,,,Purple,"EU 14","activity=Activewear,color=Purple,dfw_price=9.990000,ean=8434076494562,fabrics=AWPS|COOLSPEED|DRY,gender=Girls,has_special_price=Yes,in_html_sitemap=Yes,in_xml_sitemap=Yes,mainseason=All Seasons,model=ADAIA II KIDS,real_colours=PURPLE,size=EU 14",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKSTS01395PP14,en,Default,simple,,,"nest t-shirt ii kids i turquoise adaia","<ul><li> Short-sleeved t-shirt. </li><li> Woven with technology and hydrospeed: lightweight, breathable and drying r & ""i ask. </li><li> Body steam goes through tissue. </li><li> Flat seams to avoid friction. </li></ul>","<p> Short sleeve t-shirt ni? A ADAIA ii </p>",,,,,,,,,nest-t-shirt-ii-kids-i-turquoise-adaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395PP14,es,Default,simple,,,"CAMISETA NIÑO MORADO ADAIA II KIDS EU 14","<ul>
<li>Camiseta t&eacute;cnica de manga corta.</li>
<li>Tejido con tecnolog&iacute;a DRY e Hydrospeed: ligero, transpirable y de secado r&aacute;pido.</li>
<li>El vapor corporal pasa a trav&eacute;s del tejido.</li>
<li>Costuras planas para evitar los roces.</li>
</ul>","<p>Camiseta manga corta ni?a Adaia II</p>",,,,,,,,,camiseta-ni-o-morado-adaia-ii-kids-eu-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395PP14,fr,Default,simple,,,"t-shirt nest ii kids i turquoise adaia","<ul><li> T-shirt à manches courtes. </li><li> Tissé avec la technologie et hydrospeed: léger, respirant et séchoir r & ""je demande. </li><li> La vapeur corporelle passe par le tissu. </li><li> Coutures plates pour éviter les frictions. </li></ul>","<p> T-shirt à manches courtes ni? A ADAIA ii </p>",,,,,,,,,t-shirt-nest-ii-kids-i-turquoise-adaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKSTS01395PP14,it,Default,simple,,,"t-shirt nest ii bambini i turquoise adaia","<ul ><li> T-shirt a maniche corte. </li><li> Tessuto con tecnologia e idrospeed: leggero, traspirante e asciugatura r & ""chiedo. </li><li> Il vapore del corpo passa attraverso il tessuto. </li><li> Cuciture piatte per evitare l'attrito. </li></ul>","<p> T-shirt manica corta ni? A ADAIA ii </p>",,,,,,,,,t-shirt-nest-ii-bambini-i-turquoise-adaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
